"","item","date","price.mean","code","exp","name","month"
"1101",211,"2012-06-08",2157.82608695652,1200,"품목코드","배추","2012-06"
"1102",211,"2012-06-11",2142.08333333333,1200,"품목코드","배추","2012-06"
"1103",211,"2012-06-12",2092.8,1200,"품목코드","배추","2012-06"
"1104",211,"2012-06-13",2129.6,1200,"품목코드","배추","2012-06"
"1105",211,"2012-06-14",2138.75,1200,"품목코드","배추","2012-06"
"1106",211,"2012-06-15",2065.6,1200,"품목코드","배추","2012-06"
"1107",211,"2012-06-18",2041.25,1200,"품목코드","배추","2012-06"
"1108",211,"2012-06-19",2067.6,1200,"품목코드","배추","2012-06"
"1109",211,"2012-06-20",2059.6,1200,"품목코드","배추","2012-06"
"1110",211,"2012-06-21",2059.6,1200,"품목코드","배추","2012-06"
"1111",211,"2012-06-22",2059.6,1200,"품목코드","배추","2012-06"
"1112",211,"2012-06-25",2116,1200,"품목코드","배추","2012-06"
"1113",211,"2012-06-26",2238.75,1200,"품목코드","배추","2012-06"
"1114",211,"2012-06-27",2358.4,1200,"품목코드","배추","2012-06"
"1115",211,"2012-06-28",2509.64285714286,1200,"품목코드","배추","2012-06"
"1116",211,"2012-06-29",2596.78571428571,1200,"품목코드","배추","2012-06"
"1117",211,"2012-07-02",2689.28571428571,1200,"품목코드","배추","2012-07"
"1118",211,"2012-07-03",2781.66666666667,1200,"품목코드","배추","2012-07"
"1119",211,"2012-07-04",2792.66666666667,1200,"품목코드","배추","2012-07"
"1120",211,"2012-07-05",2960,1200,"품목코드","배추","2012-07"
"1121",211,"2012-07-06",2978.27586206897,1200,"품목코드","배추","2012-07"
"1122",211,"2012-07-09",2995.51724137931,1200,"품목코드","배추","2012-07"
"1123",211,"2012-07-10",2991.37931034483,1200,"품목코드","배추","2012-07"
"1124",211,"2012-07-11",2921.07142857143,1200,"품목코드","배추","2012-07"
"1125",211,"2012-07-12",2716.4,1200,"품목코드","배추","2012-07"
"1126",211,"2012-07-13",2675.38461538462,1200,"품목코드","배추","2012-07"
"1127",211,"2012-07-16",2671.15384615385,1200,"품목코드","배추","2012-07"
"1128",211,"2012-07-17",2658.57142857143,1200,"품목코드","배추","2012-07"
"1129",211,"2012-07-18",2686.15384615385,1200,"품목코드","배추","2012-07"
"1130",211,"2012-07-19",2849.58333333333,1200,"품목코드","배추","2012-07"
"1131",211,"2012-07-20",2849.16666666667,1200,"품목코드","배추","2012-07"
"1132",211,"2012-07-23",2800,1200,"품목코드","배추","2012-07"
"1133",211,"2012-07-24",2806.25,1200,"품목코드","배추","2012-07"
"1134",211,"2012-07-25",2772.5,1200,"품목코드","배추","2012-07"
"1135",211,"2012-07-26",2775.21739130435,1200,"품목코드","배추","2012-07"
"1136",211,"2012-07-27",2808.8,1200,"품목코드","배추","2012-07"
"1137",211,"2012-07-30",2836.53846153846,1200,"품목코드","배추","2012-07"
"1138",211,"2012-07-31",2771.92307692308,1200,"품목코드","배추","2012-07"
"1139",211,"2012-08-01",2763.84615384615,1200,"품목코드","배추","2012-08"
"1140",211,"2012-08-02",2522.17391304348,1200,"품목코드","배추","2012-08"
"1141",211,"2012-08-03",2533.18181818182,1200,"품목코드","배추","2012-08"
"1142",211,"2012-08-06",2549.54545454545,1200,"품목코드","배추","2012-08"
"1143",211,"2012-08-07",2599.54545454545,1200,"품목코드","배추","2012-08"
"1144",211,"2012-08-08",2752.38095238095,1200,"품목코드","배추","2012-08"
"1145",211,"2012-08-09",2882.5,1200,"품목코드","배추","2012-08"
"1146",211,"2012-08-10",2890.52631578947,1200,"품목코드","배추","2012-08"
"1147",211,"2012-08-13",2984.21052631579,1200,"품목코드","배추","2012-08"
"1148",211,"2012-08-14",3033.33333333333,1200,"품목코드","배추","2012-08"
"1149",211,"2012-08-16",2972.30769230769,1200,"품목코드","배추","2012-08"
"1150",211,"2012-08-17",2970,1200,"품목코드","배추","2012-08"
"1151",211,"2012-08-20",2991.07142857143,1200,"품목코드","배추","2012-08"
"1152",211,"2012-08-21",2976.78571428571,1200,"품목코드","배추","2012-08"
"1153",211,"2012-08-22",2976.78571428571,1200,"품목코드","배추","2012-08"
"1154",211,"2012-08-23",2995.35714285714,1200,"품목코드","배추","2012-08"
"1155",211,"2012-08-24",2967.93103448276,1200,"품목코드","배추","2012-08"
"1156",211,"2012-08-27",3022.90322580645,1200,"품목코드","배추","2012-08"
"1157",211,"2012-08-28",3057.66666666667,1200,"품목코드","배추","2012-08"
"1158",211,"2012-08-29",3179.33333333333,1200,"품목코드","배추","2012-08"
"1159",211,"2012-08-30",3406.45161290323,1200,"품목코드","배추","2012-08"
"1160",211,"2012-08-31",3393.54838709677,1200,"품목코드","배추","2012-08"
"1161",211,"2012-09-03",3395.48387096774,1200,"품목코드","배추","2012-09"
"1162",211,"2012-09-04",3423.21428571429,1200,"품목코드","배추","2012-09"
"1163",211,"2012-09-05",3456.53846153846,1200,"품목코드","배추","2012-09"
"1164",211,"2012-09-06",3392.72727272727,1200,"품목코드","배추","2012-09"
"1165",211,"2012-09-07",3366.08695652174,1200,"품목코드","배추","2012-09"
"1166",211,"2012-09-10",3434.34782608696,1200,"품목코드","배추","2012-09"
"1167",211,"2012-09-11",3478.8,1200,"품목코드","배추","2012-09"
"1168",211,"2012-09-12",3494.8,1200,"품목코드","배추","2012-09"
"1169",211,"2012-09-13",3491.53846153846,1200,"품목코드","배추","2012-09"
"1170",211,"2012-09-14",3490.41666666667,1200,"품목코드","배추","2012-09"
"1171",211,"2012-09-17",3461.66666666667,1200,"품목코드","배추","2012-09"
"1172",211,"2012-09-18",3506.8,1200,"품목코드","배추","2012-09"
"1173",211,"2012-09-19",3622,1200,"품목코드","배추","2012-09"
"1174",211,"2012-09-20",3746.8,1200,"품목코드","배추","2012-09"
"1175",211,"2012-09-21",3783.6,1200,"품목코드","배추","2012-09"
"1176",211,"2012-09-24",3999.25925925926,1200,"품목코드","배추","2012-09"
"1177",211,"2012-09-25",3850.76923076923,1200,"품목코드","배추","2012-09"
"1178",211,"2012-09-26",3783.79310344828,1200,"품목코드","배추","2012-09"
"1179",211,"2012-09-27",3816.89655172414,1200,"품목코드","배추","2012-09"
"1180",211,"2012-09-28",3848.62068965517,1200,"품목코드","배추","2012-09"
"1181",211,"2012-10-02",3938.21428571429,1200,"품목코드","배추","2012-10"
"1182",211,"2012-10-04",3996.89655172414,1200,"품목코드","배추","2012-10"
"1183",211,"2012-10-05",3998,1200,"품목코드","배추","2012-10"
"1184",211,"2012-10-08",3982.94117647059,1200,"품목코드","배추","2012-10"
"1185",211,"2012-10-09",3909.41176470588,1200,"품목코드","배추","2012-10"
"1186",211,"2012-10-10",3699.39393939394,1200,"품목코드","배추","2012-10"
"1187",211,"2012-10-11",3672.5,1200,"품목코드","배추","2012-10"
"1188",211,"2012-10-12",3618.4375,1200,"품목코드","배추","2012-10"
"1189",211,"2012-10-15",3689.09090909091,1200,"품목코드","배추","2012-10"
"1190",211,"2012-10-16",3657.87878787879,1200,"품목코드","배추","2012-10"
"1191",211,"2012-10-17",3570.88235294118,1200,"품목코드","배추","2012-10"
"1192",211,"2012-10-18",3705,1200,"품목코드","배추","2012-10"
"1193",211,"2012-10-19",3689.375,1200,"품목코드","배추","2012-10"
"1194",211,"2012-10-22",3645.16129032258,1200,"품목코드","배추","2012-10"
"1195",211,"2012-10-23",3623.125,1200,"품목코드","배추","2012-10"
"1196",211,"2012-10-24",3619.375,1200,"품목코드","배추","2012-10"
"1197",211,"2012-10-25",3467.74193548387,1200,"품목코드","배추","2012-10"
"1198",211,"2012-10-26",3433.54838709677,1200,"품목코드","배추","2012-10"
"1199",211,"2012-10-29",3372.33333333333,1200,"품목코드","배추","2012-10"
"1200",211,"2012-10-30",3325.1724137931,1200,"품목코드","배추","2012-10"
"1201",211,"2012-10-31",3314.8275862069,1200,"품목코드","배추","2012-10"
"1202",211,"2012-11-01",3108.96551724138,1200,"품목코드","배추","2012-11"
"1203",211,"2012-11-02",3034.8275862069,1200,"품목코드","배추","2012-11"
"1204",211,"2012-11-05",3198.33333333333,1200,"품목코드","배추","2012-11"
"1205",211,"2012-11-06",3133.66666666667,1200,"품목코드","배추","2012-11"
"1206",211,"2012-11-07",3171.66666666667,1200,"품목코드","배추","2012-11"
"1207",211,"2012-11-08",2824.1935483871,1200,"품목코드","배추","2012-11"
"1208",211,"2012-11-09",2791.21212121212,1200,"품목코드","배추","2012-11"
"1209",211,"2012-11-12",2913.4693877551,1200,"품목코드","배추","2012-11"
"1210",211,"2012-11-13",2934.81481481481,1200,"품목코드","배추","2012-11"
"1211",211,"2012-11-14",2886.4,1200,"품목코드","배추","2012-11"
"1212",211,"2012-11-15",2819.48717948718,1200,"품목코드","배추","2012-11"
"1213",211,"2012-11-16",2844.3,1200,"품목코드","배추","2012-11"
"1214",211,"2012-11-19",2820.28571428571,1200,"품목코드","배추","2012-11"
"1215",211,"2012-11-20",2820.28571428571,1200,"품목코드","배추","2012-11"
"1216",211,"2012-11-21",2764.81818181818,1200,"품목코드","배추","2012-11"
"1217",211,"2012-11-22",2676.84210526316,1200,"품목코드","배추","2012-11"
"1218",211,"2012-11-23",2667.89473684211,1200,"품목코드","배추","2012-11"
"1219",211,"2012-11-26",2674.73684210526,1200,"품목코드","배추","2012-11"
"1220",211,"2012-11-27",2690.52631578947,1200,"품목코드","배추","2012-11"
"1221",211,"2012-11-28",2663.18181818182,1200,"품목코드","배추","2012-11"
"1222",211,"2012-11-29",2710,1200,"품목코드","배추","2012-11"
"1223",211,"2012-11-30",2633.80952380952,1200,"품목코드","배추","2012-11"
"1224",211,"2012-12-03",2600,1200,"품목코드","배추","2012-12"
"1225",211,"2012-12-04",2600,1200,"품목코드","배추","2012-12"
"1226",211,"2012-12-05",2600,1200,"품목코드","배추","2012-12"
"1227",211,"2012-12-06",2709.5,1200,"품목코드","배추","2012-12"
"1228",211,"2012-12-07",2925,1200,"품목코드","배추","2012-12"
"1229",211,"2012-12-10",3083.33333333333,1200,"품목코드","배추","2012-12"
"1230",211,"2012-12-11",3220.58823529412,1200,"품목코드","배추","2012-12"
"1231",211,"2012-12-12",3339.44444444444,1200,"품목코드","배추","2012-12"
"1232",211,"2012-12-13",3331.42857142857,1200,"품목코드","배추","2012-12"
"1233",211,"2012-12-14",3333.18181818182,1200,"품목코드","배추","2012-12"
"1234",211,"2012-12-17",3437.5,1200,"품목코드","배추","2012-12"
"1235",211,"2012-12-18",3415.83333333333,1200,"품목코드","배추","2012-12"
"1236",211,"2012-12-20",3543.33333333333,1200,"품목코드","배추","2012-12"
"1237",211,"2012-12-21",3575.83333333333,1200,"품목코드","배추","2012-12"
"1238",211,"2012-12-24",3616.81818181818,1200,"품목코드","배추","2012-12"
"1239",211,"2012-12-26",3624.09090909091,1200,"품목코드","배추","2012-12"
"1240",211,"2012-12-27",3633.91304347826,1200,"품목코드","배추","2012-12"
"1241",211,"2012-12-28",3624.16666666667,1200,"품목코드","배추","2012-12"
"1242",211,"2012-12-31",3730,1200,"품목코드","배추","2012-12"
"1243",211,"2013-01-02",3853.22580645161,1200,"품목코드","배추","2013-01"
"1244",211,"2013-01-03",3957.5,1200,"품목코드","배추","2013-01"
"1245",211,"2013-01-04",4002.22222222222,1200,"품목코드","배추","2013-01"
"1246",211,"2013-01-07",4007.36842105263,1200,"품목코드","배추","2013-01"
"1247",211,"2013-01-08",3978.88888888889,1200,"품목코드","배추","2013-01"
"1248",211,"2013-01-09",3964.44444444444,1200,"품목코드","배추","2013-01"
"1249",211,"2013-01-10",3861.57894736842,1200,"품목코드","배추","2013-01"
"1250",211,"2013-01-11",3956.11111111111,1200,"품목코드","배추","2013-01"
"1251",211,"2013-01-14",3911.66666666667,1200,"품목코드","배추","2013-01"
"1252",211,"2013-01-15",3939.44444444444,1200,"품목코드","배추","2013-01"
"1253",211,"2013-01-16",3883.33333333333,1200,"품목코드","배추","2013-01"
"1254",211,"2013-01-17",3888.33333333333,1200,"품목코드","배추","2013-01"
"1255",211,"2013-01-18",3811.66666666667,1200,"품목코드","배추","2013-01"
"1256",211,"2013-01-21",3792.77777777778,1200,"품목코드","배추","2013-01"
"1257",211,"2013-01-22",3830,1200,"품목코드","배추","2013-01"
"1258",211,"2013-01-23",3821.66666666667,1200,"품목코드","배추","2013-01"
"1259",211,"2013-01-24",3719.44444444444,1200,"품목코드","배추","2013-01"
"1260",211,"2013-01-25",3718.88888888889,1200,"품목코드","배추","2013-01"
"1261",211,"2013-01-28",3718.88888888889,1200,"품목코드","배추","2013-01"
"1262",211,"2013-01-29",3721.11111111111,1200,"품목코드","배추","2013-01"
"1263",211,"2013-01-30",3721.11111111111,1200,"품목코드","배추","2013-01"
"1264",211,"2013-01-31",3701.66666666667,1200,"품목코드","배추","2013-01"
"1265",211,"2013-02-01",3701.66666666667,1200,"품목코드","배추","2013-02"
"1266",211,"2013-02-04",3701.66666666667,1200,"품목코드","배추","2013-02"
"1267",211,"2013-02-05",3684.73684210526,1200,"품목코드","배추","2013-02"
"1268",211,"2013-02-06",3770.55555555556,1200,"품목코드","배추","2013-02"
"1269",211,"2013-02-07",3791.66666666667,1200,"품목코드","배추","2013-02"
"1270",211,"2013-02-08",3813.88888888889,1200,"품목코드","배추","2013-02"
"1271",211,"2013-02-12",3957.22222222222,1200,"품목코드","배추","2013-02"
"1272",211,"2013-02-13",3990.55555555556,1200,"품목코드","배추","2013-02"
"1273",211,"2013-02-14",4013.88888888889,1200,"품목코드","배추","2013-02"
"1274",211,"2013-02-15",3982.22222222222,1200,"품목코드","배추","2013-02"
"1275",211,"2013-02-18",3973.33333333333,1200,"품목코드","배추","2013-02"
"1276",211,"2013-02-19",4031.76470588235,1200,"품목코드","배추","2013-02"
"1277",211,"2013-02-20",4011.76470588235,1200,"품목코드","배추","2013-02"
"1278",211,"2013-02-21",4044.375,1200,"품목코드","배추","2013-02"
"1279",211,"2013-02-22",3948.75,1200,"품목코드","배추","2013-02"
"1280",211,"2013-02-25",4001.33333333333,1200,"품목코드","배추","2013-02"
"1281",211,"2013-02-26",4014.66666666667,1200,"품목코드","배추","2013-02"
"1282",211,"2013-02-27",3996.875,1200,"품목코드","배추","2013-02"
"1283",211,"2013-02-28",3995.88235294118,1200,"품목코드","배추","2013-02"
"1284",211,"2013-03-04",3948.82352941176,1200,"품목코드","배추","2013-03"
"1285",211,"2013-03-05",3986.47058823529,1200,"품목코드","배추","2013-03"
"1286",211,"2013-03-06",3986.47058823529,1200,"품목코드","배추","2013-03"
"1287",211,"2013-03-07",4068.82352941176,1200,"품목코드","배추","2013-03"
"1288",211,"2013-03-08",4076.47058823529,1200,"품목코드","배추","2013-03"
"1289",211,"2013-03-11",4028.23529411765,1200,"품목코드","배추","2013-03"
"1290",211,"2013-03-12",4085.29411764706,1200,"품목코드","배추","2013-03"
"1291",211,"2013-03-13",4085.29411764706,1200,"품목코드","배추","2013-03"
"1292",211,"2013-03-14",4159.375,1200,"품목코드","배추","2013-03"
"1293",211,"2013-03-15",4132.5,1200,"품목코드","배추","2013-03"
"1294",211,"2013-03-18",4080,1200,"품목코드","배추","2013-03"
"1295",211,"2013-03-19",4080,1200,"품목코드","배추","2013-03"
"1296",211,"2013-03-20",4016.42857142857,1200,"품목코드","배추","2013-03"
"1297",211,"2013-03-21",3997.85714285714,1200,"품목코드","배추","2013-03"
"1298",211,"2013-03-22",3985.71428571429,1200,"품목코드","배추","2013-03"
"1299",211,"2013-03-25",3985.71428571429,1200,"품목코드","배추","2013-03"
"1300",211,"2013-03-26",3985.71428571429,1200,"품목코드","배추","2013-03"
"1301",211,"2013-03-27",3996.42857142857,1200,"품목코드","배추","2013-03"
"1302",211,"2013-03-28",3999.28571428571,1200,"품목코드","배추","2013-03"
"1303",211,"2013-03-29",4022.85714285714,1200,"품목코드","배추","2013-03"
"1304",211,"2013-04-01",4160.625,1200,"품목코드","배추","2013-04"
"1305",211,"2013-04-02",4160.625,1200,"품목코드","배추","2013-04"
"1306",211,"2013-04-03",4170,1200,"품목코드","배추","2013-04"
"1307",211,"2013-04-04",4141.17647058824,1200,"품목코드","배추","2013-04"
"1308",211,"2013-04-05",4152.94117647059,1200,"품목코드","배추","2013-04"
"1309",211,"2013-04-08",4198.82352941176,1200,"품목코드","배추","2013-04"
"1310",211,"2013-04-09",4236.47058823529,1200,"품목코드","배추","2013-04"
"1311",211,"2013-04-10",4256.47058823529,1200,"품목코드","배추","2013-04"
"1312",211,"2013-04-11",4253.33333333333,1200,"품목코드","배추","2013-04"
"1313",211,"2013-04-12",4253.33333333333,1200,"품목코드","배추","2013-04"
"1314",211,"2013-04-15",4237.64705882353,1200,"품목코드","배추","2013-04"
"1315",211,"2013-04-16",4237.64705882353,1200,"품목코드","배추","2013-04"
"1316",211,"2013-04-17",4217.64705882353,1200,"품목코드","배추","2013-04"
"1317",211,"2013-04-18",4217.64705882353,1200,"품목코드","배추","2013-04"
"1318",211,"2013-04-19",3966.4,1200,"품목코드","배추","2013-04"
"1319",211,"2013-04-22",3974.4,1200,"품목코드","배추","2013-04"
"1320",211,"2013-04-23",3974.4,1200,"품목코드","배추","2013-04"
"1321",211,"2013-04-24",3991.11111111111,1200,"품목코드","배추","2013-04"
"1322",211,"2013-04-25",3855.71428571429,1200,"품목코드","배추","2013-04"
"1323",211,"2013-04-26",3704.13793103448,1200,"품목코드","배추","2013-04"
"1324",211,"2013-04-29",3823,1200,"품목코드","배추","2013-04"
"1325",211,"2013-04-30",3752.1875,1200,"품목코드","배추","2013-04"
"1326",211,"2013-05-02",3306.95652173913,1200,"품목코드","배추","2013-05"
"1327",211,"2013-05-03",3293.47826086957,1200,"품목코드","배추","2013-05"
"1328",211,"2013-05-06",3204.54545454545,1200,"품목코드","배추","2013-05"
"1329",211,"2013-05-07",3240.90909090909,1200,"품목코드","배추","2013-05"
"1330",211,"2013-05-08",3218.18181818182,1200,"품목코드","배추","2013-05"
"1331",211,"2013-05-09",3130,1200,"품목코드","배추","2013-05"
"1332",211,"2013-05-10",3100.45454545455,1200,"품목코드","배추","2013-05"
"1333",211,"2013-05-13",3097.39130434783,1200,"품목코드","배추","2013-05"
"1334",211,"2013-05-14",3128.33333333333,1200,"품목코드","배추","2013-05"
"1335",211,"2013-05-15",3116.4,1200,"품목코드","배추","2013-05"
"1336",211,"2013-05-16",3008.70967741935,1200,"품목코드","배추","2013-05"
"1337",211,"2013-05-20",2944.1935483871,1200,"품목코드","배추","2013-05"
"1338",211,"2013-05-21",2933.4375,1200,"품목코드","배추","2013-05"
"1339",211,"2013-05-22",2917.8125,1200,"품목코드","배추","2013-05"
"1340",211,"2013-05-23",2890,1200,"품목코드","배추","2013-05"
"1341",211,"2013-05-24",2873.87096774194,1200,"품목코드","배추","2013-05"
"1342",211,"2013-05-27",2864.375,1200,"품목코드","배추","2013-05"
"1343",211,"2013-05-28",2859.0625,1200,"품목코드","배추","2013-05"
"1344",211,"2013-05-29",2842.1875,1200,"품목코드","배추","2013-05"
"1345",211,"2013-05-30",2777.41935483871,1200,"품목코드","배추","2013-05"
"1346",211,"2013-05-31",2769.67741935484,1200,"품목코드","배추","2013-05"
"1347",211,"2013-06-03",2751.93548387097,1200,"품목코드","배추","2013-06"
"1348",211,"2013-06-04",2733.54838709677,1200,"품목코드","배추","2013-06"
"1349",211,"2013-06-05",2723.22580645161,1200,"품목코드","배추","2013-06"
"1350",211,"2013-06-07",2736.875,1200,"품목코드","배추","2013-06"
"1351",211,"2013-06-10",2736.66666666667,1200,"품목코드","배추","2013-06"
"1352",211,"2013-06-11",2716.36363636364,1200,"품목코드","배추","2013-06"
"1353",211,"2013-06-12",2690.90909090909,1200,"품목코드","배추","2013-06"
"1354",211,"2013-06-13",2649.69696969697,1200,"품목코드","배추","2013-06"
"1355",211,"2013-06-14",2658.78787878788,1200,"품목코드","배추","2013-06"
"1356",211,"2013-06-17",2693.125,1200,"품목코드","배추","2013-06"
"1357",211,"2013-06-18",2705.9375,1200,"품목코드","배추","2013-06"
"1358",211,"2013-06-19",2737.1875,1200,"품목코드","배추","2013-06"
"1359",211,"2013-06-20",2775,1200,"품목코드","배추","2013-06"
"1360",211,"2013-06-21",2787.8125,1200,"품목코드","배추","2013-06"
"1361",211,"2013-06-24",2773.10344827586,1200,"품목코드","배추","2013-06"
"1362",211,"2013-06-25",2774.48275862069,1200,"품목코드","배추","2013-06"
"1363",211,"2013-06-26",2741.03448275862,1200,"품목코드","배추","2013-06"
"1364",211,"2013-06-27",2741.03448275862,1200,"품목코드","배추","2013-06"
"1365",211,"2013-06-28",2741.03448275862,1200,"품목코드","배추","2013-06"
"1366",211,"2013-07-01",2690,1200,"품목코드","배추","2013-07"
"1367",211,"2013-07-02",2683.33333333333,1200,"품목코드","배추","2013-07"
"1368",211,"2013-07-03",2657.40740740741,1200,"품목코드","배추","2013-07"
"1369",211,"2013-07-04",2658.88888888889,1200,"품목코드","배추","2013-07"
"1370",211,"2013-07-05",2636.07142857143,1200,"품목코드","배추","2013-07"
"1371",211,"2013-07-08",2676.2962962963,1200,"품목코드","배추","2013-07"
"1372",211,"2013-07-09",2706.92307692308,1200,"품목코드","배추","2013-07"
"1373",211,"2013-07-10",2692.69230769231,1200,"품목코드","배추","2013-07"
"1374",211,"2013-07-11",2701.2,1200,"품목코드","배추","2013-07"
"1375",211,"2013-07-12",2694.4,1200,"품목코드","배추","2013-07"
"1376",211,"2013-07-15",2690,1200,"품목코드","배추","2013-07"
"1377",211,"2013-07-16",2726.2962962963,1200,"품목코드","배추","2013-07"
"1378",211,"2013-07-17",2733.7037037037,1200,"품목코드","배추","2013-07"
"1379",211,"2013-07-18",2763.33333333333,1200,"품목코드","배추","2013-07"
"1380",211,"2013-07-19",2815.76923076923,1200,"품목코드","배추","2013-07"
"1381",211,"2013-07-22",2878.4,1200,"품목코드","배추","2013-07"
"1382",211,"2013-07-23",2888.8,1200,"품목코드","배추","2013-07"
"1383",211,"2013-07-24",2942,1200,"품목코드","배추","2013-07"
"1384",211,"2013-07-25",3019.16666666667,1200,"품목코드","배추","2013-07"
"1385",211,"2013-07-26",3074.58333333333,1200,"품목코드","배추","2013-07"
"1386",211,"2013-07-29",3147.08333333333,1200,"품목코드","배추","2013-07"
"1387",211,"2013-07-30",3302.69230769231,1200,"품목코드","배추","2013-07"
"1388",211,"2013-07-31",3365,1200,"품목코드","배추","2013-07"
"1389",211,"2013-08-01",3376.12903225806,1200,"품목코드","배추","2013-08"
"1390",211,"2013-08-02",3359.03225806452,1200,"품목코드","배추","2013-08"
"1391",211,"2013-08-05",3369.31034482759,1200,"품목코드","배추","2013-08"
"1392",211,"2013-08-06",3388,1200,"품목코드","배추","2013-08"
"1393",211,"2013-08-07",3425.66666666667,1200,"품목코드","배추","2013-08"
"1394",211,"2013-08-08",3450,1200,"품목코드","배추","2013-08"
"1395",211,"2013-08-09",3535.18518518519,1200,"품목코드","배추","2013-08"
"1396",211,"2013-08-12",3575,1200,"품목코드","배추","2013-08"
"1397",211,"2013-08-13",3697.58620689655,1200,"품목코드","배추","2013-08"
"1398",211,"2013-08-14",3705.35714285714,1200,"품목코드","배추","2013-08"
"1399",211,"2013-08-16",3800.9375,1200,"품목코드","배추","2013-08"
"1400",211,"2013-08-19",3924.44444444444,1200,"품목코드","배추","2013-08"
"1401",211,"2013-08-20",4080.37037037037,1200,"품목코드","배추","2013-08"
"1402",211,"2013-08-21",4224.61538461538,1200,"품목코드","배추","2013-08"
"1403",211,"2013-08-22",4586.53846153846,1200,"품목코드","배추","2013-08"
"1404",211,"2013-08-23",4695.76923076923,1200,"품목코드","배추","2013-08"
"1405",211,"2013-08-26",4837.69230769231,1200,"품목코드","배추","2013-08"
"1406",211,"2013-08-27",5046,1200,"품목코드","배추","2013-08"
"1407",211,"2013-08-28",5142.08333333333,1200,"품목코드","배추","2013-08"
"1408",211,"2013-08-29",5188.8,1200,"품목코드","배추","2013-08"
"1409",211,"2013-08-30",5280,1200,"품목코드","배추","2013-08"
"1410",211,"2013-09-02",5255.83333333333,1200,"품목코드","배추","2013-09"
"1411",211,"2013-09-03",5112,1200,"품목코드","배추","2013-09"
"1412",211,"2013-09-04",5014.8,1200,"품목코드","배추","2013-09"
"1413",211,"2013-09-05",4953.91304347826,1200,"품목코드","배추","2013-09"
"1414",211,"2013-09-06",4804.34782608696,1200,"품목코드","배추","2013-09"
"1415",211,"2013-09-09",4643.04347826087,1200,"품목코드","배추","2013-09"
"1416",211,"2013-09-10",4528.75,1200,"품목코드","배추","2013-09"
"1417",211,"2013-09-11",4466.25,1200,"품목코드","배추","2013-09"
"1418",211,"2013-09-12",4564.4,1200,"품목코드","배추","2013-09"
"1419",211,"2013-09-13",4576.66666666667,1200,"품목코드","배추","2013-09"
"1420",211,"2013-09-16",4441.07142857143,1200,"품목코드","배추","2013-09"
"1421",211,"2013-09-17",4477.24137931035,1200,"품목코드","배추","2013-09"
"1422",211,"2013-09-23",4591.78571428571,1200,"품목코드","배추","2013-09"
"1423",211,"2013-09-24",4536.78571428571,1200,"품목코드","배추","2013-09"
"1424",211,"2013-09-25",4359.28571428571,1200,"품목코드","배추","2013-09"
"1425",211,"2013-09-26",4043.87096774194,1200,"품목코드","배추","2013-09"
"1426",211,"2013-09-27",3994.83870967742,1200,"품목코드","배추","2013-09"
"1427",211,"2013-09-30",3929.66666666667,1200,"품목코드","배추","2013-09"
"1428",211,"2013-10-01",3902.66666666667,1200,"품목코드","배추","2013-10"
"1429",211,"2013-10-02",3829.35483870968,1200,"품목코드","배추","2013-10"
"1430",211,"2013-10-04",3707.66666666667,1200,"품목코드","배추","2013-10"
"1431",211,"2013-10-07",3541.61290322581,1200,"품목코드","배추","2013-10"
"1432",211,"2013-10-08",3496.875,1200,"품목코드","배추","2013-10"
"1433",211,"2013-10-10",3067.8125,1200,"품목코드","배추","2013-10"
"1434",211,"2013-10-11",3017.27272727273,1200,"품목코드","배추","2013-10"
"1435",211,"2013-10-14",2883.33333333333,1200,"품목코드","배추","2013-10"
"1436",211,"2013-10-15",2846.06060606061,1200,"품목코드","배추","2013-10"
"1437",211,"2013-10-16",2812.05882352941,1200,"품목코드","배추","2013-10"
"1438",211,"2013-10-17",2435.45454545455,1200,"품목코드","배추","2013-10"
"1439",211,"2013-10-18",2349.41176470588,1200,"품목코드","배추","2013-10"
"1440",211,"2013-10-21",2272.28571428571,1200,"품목코드","배추","2013-10"
"1441",211,"2013-10-22",2233.42857142857,1200,"품목코드","배추","2013-10"
"1442",211,"2013-10-23",2199.14285714286,1200,"품목코드","배추","2013-10"
"1443",211,"2013-10-24",2302.5,1200,"품목코드","배추","2013-10"
"1444",211,"2013-10-25",2241.94444444444,1200,"품목코드","배추","2013-10"
"1445",211,"2013-10-28",2250.34482758621,1200,"품목코드","배추","2013-10"
"1446",211,"2013-10-29",2270,1200,"품목코드","배추","2013-10"
"1447",211,"2013-10-30",2286.48648648649,1200,"품목코드","배추","2013-10"
"1448",211,"2013-10-31",2273.14285714286,1200,"품목코드","배추","2013-10"
"1449",211,"2013-11-01",2288.37837837838,1200,"품목코드","배추","2013-11"
"1450",211,"2013-11-04",2350,1200,"품목코드","배추","2013-11"
"1451",211,"2013-11-05",2302.97297297297,1200,"품목코드","배추","2013-11"
"1452",211,"2013-11-06",2201.42857142857,1200,"품목코드","배추","2013-11"
"1453",211,"2013-11-07",1976.08695652174,1200,"품목코드","배추","2013-11"
"1454",211,"2013-11-08",1961.36363636364,1200,"품목코드","배추","2013-11"
"1455",211,"2013-11-11",1870.3125,1200,"품목코드","배추","2013-11"
"1456",211,"2013-11-12",1870.3125,1200,"품목코드","배추","2013-11"
"1457",211,"2013-11-13",1870.3125,1200,"품목코드","배추","2013-11"
"1458",211,"2013-11-14",1804.33333333333,1200,"품목코드","배추","2013-11"
