"","item","date","mean.price","code","exp","name"
"1728",214,"2011-12-16",834.042553191489,1200,"품목코드","상추"
"1729",214,"2011-12-19",832.085106382979,1200,"품목코드","상추"
"1730",214,"2011-12-20",832.085106382979,1200,"품목코드","상추"
"1731",214,"2011-12-21",832.085106382979,1200,"품목코드","상추"
"1732",214,"2011-12-22",967.416666666667,1200,"품목코드","상추"
"1733",214,"2011-12-23",969.291666666667,1200,"품목코드","상추"
"1734",214,"2011-12-26",975.224489795918,1200,"품목코드","상추"
"1735",214,"2011-12-27",967.061224489796,1200,"품목코드","상추"
"1736",214,"2011-12-28",968.489795918367,1200,"품목코드","상추"
"1737",214,"2011-12-29",1025.97959183673,1200,"품목코드","상추"
"1738",214,"2011-12-30",1049.34693877551,1200,"품목코드","상추"
"1739",214,"2012-01-02",1071.36,1200,"품목코드","상추"
"1740",214,"2012-01-03",1069.76,1200,"품목코드","상추"
"1741",214,"2012-01-04",1071.76,1200,"품목코드","상추"
"1742",214,"2012-01-05",1029.47916666667,1200,"품목코드","상추"
"1743",214,"2012-01-06",1016.26530612245,1200,"품목코드","상추"
"1744",214,"2012-01-09",995.367346938776,1200,"품목코드","상추"
"1745",214,"2012-01-10",996.795918367347,1200,"품목코드","상추"
"1746",214,"2012-01-11",1006.5306122449,1200,"품목코드","상추"
"1747",214,"2012-01-12",1079.6875,1200,"품목코드","상추"
"1748",214,"2012-01-13",1073.22916666667,1200,"품목코드","상추"
"1749",214,"2012-01-16",1032.54166666667,1200,"품목코드","상추"
"1750",214,"2012-01-17",1036.70833333333,1200,"품목코드","상추"
"1751",214,"2012-01-18",1034.83333333333,1200,"품목코드","상추"
"1752",214,"2012-01-19",1094.60416666667,1200,"품목코드","상추"
"1753",214,"2012-01-20",1088.77083333333,1200,"품목코드","상추"
"1754",214,"2012-01-25",1080.87234042553,1200,"품목코드","상추"
"1755",214,"2012-01-26",1077.375,1200,"품목코드","상추"
"1756",214,"2012-01-27",1036.22916666667,1200,"품목코드","상추"
"1757",214,"2012-01-30",989.208333333333,1200,"품목코드","상추"
"1758",214,"2012-01-31",946.291666666667,1200,"품목코드","상추"
"1759",214,"2012-02-01",906.210526315789,1200,"품목코드","상추"
"1760",214,"2012-02-02",896.280701754386,1200,"품목코드","상추"
"1761",214,"2012-02-03",871.894736842105,1200,"품목코드","상추"
"1762",214,"2012-02-06",879.087719298246,1200,"품목코드","상추"
"1763",214,"2012-02-07",879.785714285714,1200,"품목코드","상추"
"1764",214,"2012-02-08",889.428571428571,1200,"품목코드","상추"
"1765",214,"2012-02-09",783.654545454545,1200,"품목코드","상추"
"1766",214,"2012-02-10",782.107142857143,1200,"품목코드","상추"
"1767",214,"2012-02-13",735.649122807018,1200,"품목코드","상추"
"1768",214,"2012-02-14",726.175438596491,1200,"품목코드","상추"
"1769",214,"2012-02-15",727.448275862069,1200,"품목코드","상추"
"1770",214,"2012-02-16",769.48275862069,1200,"품목코드","상추"
"1771",214,"2012-02-17",772.586206896552,1200,"품목코드","상추"
"1772",214,"2012-02-20",783.965517241379,1200,"품목코드","상추"
"1773",214,"2012-02-21",786.491525423729,1200,"품목코드","상추"
"1774",214,"2012-02-22",780.933333333333,1200,"품목코드","상추"
"1775",214,"2012-02-23",778.766666666667,1200,"품목코드","상추"
"1776",214,"2012-02-24",765.433333333333,1200,"품목코드","상추"
"1777",214,"2012-02-27",756,1200,"품목코드","상추"
"1778",214,"2012-02-28",766.065573770492,1200,"품목코드","상추"
"1779",214,"2012-02-29",749.645161290323,1200,"품목코드","상추"
"1780",214,"2012-03-02",705.295081967213,1200,"품목코드","상추"
"1781",214,"2012-03-05",693.610169491525,1200,"품목코드","상추"
"1782",214,"2012-03-06",689.72131147541,1200,"품목코드","상추"
"1783",214,"2012-03-07",686.934426229508,1200,"품목코드","상추"
"1784",214,"2012-03-08",728,1200,"품목코드","상추"
"1785",214,"2012-03-09",727.180327868852,1200,"품목코드","상추"
"1786",214,"2012-03-12",736.133333333333,1200,"품목코드","상추"
"1787",214,"2012-03-13",734.966666666667,1200,"품목코드","상추"
"1788",214,"2012-03-14",740.966666666667,1200,"품목코드","상추"
"1789",214,"2012-03-15",724.883333333333,1200,"품목코드","상추"
"1790",214,"2012-03-16",725.883333333333,1200,"품목코드","상추"
"1791",214,"2012-03-19",723.716666666667,1200,"품목코드","상추"
"1792",214,"2012-03-20",720.887096774194,1200,"품목코드","상추"
"1793",214,"2012-03-21",727.5,1200,"품목코드","상추"
"1794",214,"2012-03-22",733.693548387097,1200,"품목코드","상추"
"1795",214,"2012-03-23",733.693548387097,1200,"품목코드","상추"
"1796",214,"2012-03-26",727.229508196721,1200,"품목코드","상추"
"1797",214,"2012-03-27",725.918032786885,1200,"품목코드","상추"
"1798",214,"2012-03-28",721.491803278689,1200,"품목코드","상추"
"1799",214,"2012-03-29",701.573770491803,1200,"품목코드","상추"
"1800",214,"2012-03-30",702.72131147541,1200,"품목코드","상추"
"1801",214,"2012-04-02",671.290322580645,1200,"품목코드","상추"
"1802",214,"2012-04-03",661.451612903226,1200,"품목코드","상추"
"1803",214,"2012-04-04",651.774193548387,1200,"품목코드","상추"
"1804",214,"2012-04-05",657.306451612903,1200,"품목코드","상추"
"1805",214,"2012-04-06",655.741935483871,1200,"품목코드","상추"
"1806",214,"2012-04-09",680.258064516129,1200,"품목코드","상추"
"1807",214,"2012-04-10",671.967213114754,1200,"품목코드","상추"
"1808",214,"2012-04-12",648.206349206349,1200,"품목코드","상추"
"1809",214,"2012-04-13",648.206349206349,1200,"품목코드","상추"
"1810",214,"2012-04-16",654.672131147541,1200,"품목코드","상추"
"1811",214,"2012-04-17",650.737704918033,1200,"품목코드","상추"
"1812",214,"2012-04-18",655.491803278689,1200,"품목코드","상추"
"1813",214,"2012-04-19",669.066666666667,1200,"품목코드","상추"
"1814",214,"2012-04-20",673.733333333333,1200,"품목코드","상추"
"1815",214,"2012-04-23",679.4,1200,"품목코드","상추"
"1816",214,"2012-04-24",676.4,1200,"품목코드","상추"
"1817",214,"2012-04-25",655.354838709677,1200,"품목코드","상추"
"1818",214,"2012-04-26",648.253968253968,1200,"품목코드","상추"
"1819",214,"2012-04-27",648.095238095238,1200,"품목코드","상추"
"1820",214,"2012-04-30",649.206349206349,1200,"품목코드","상추"
"1821",214,"2012-05-02",651.269841269841,1200,"품목코드","상추"
"1822",214,"2012-05-03",695.322580645161,1200,"품목코드","상추"
"1823",214,"2012-05-04",695.238095238095,1200,"품목코드","상추"
"1824",214,"2012-05-07",700.31746031746,1200,"품목코드","상추"
"1825",214,"2012-05-08",701.016393442623,1200,"품목코드","상추"
"1826",214,"2012-05-09",700.360655737705,1200,"품목코드","상추"
"1827",214,"2012-05-10",684.698412698413,1200,"품목코드","상추"
"1828",214,"2012-05-11",700.709677419355,1200,"품목코드","상추"
"1829",214,"2012-05-14",708.47619047619,1200,"품목코드","상추"
"1830",214,"2012-05-15",700.698412698413,1200,"품목코드","상추"
"1831",214,"2012-05-16",699.904761904762,1200,"품목코드","상추"
"1832",214,"2012-05-17",722.031746031746,1200,"품목코드","상추"
"1833",214,"2012-05-18",713.460317460317,1200,"품목코드","상추"
"1834",214,"2012-05-21",727.269841269841,1200,"품목코드","상추"
"1835",214,"2012-05-22",726.634920634921,1200,"품목코드","상추"
"1836",214,"2012-05-23",732.634920634921,1200,"품목코드","상추"
"1837",214,"2012-05-24",698.984126984127,1200,"품목코드","상추"
"1838",214,"2012-05-25",694.857142857143,1200,"품목코드","상추"
"1839",214,"2012-05-29",710.571428571429,1200,"품목코드","상추"
"1840",214,"2012-05-30",712.952380952381,1200,"품목코드","상추"
"1841",214,"2012-05-31",674.920634920635,1200,"품목코드","상추"
"1842",214,"2012-06-01",660.31746031746,1200,"품목코드","상추"
"1843",214,"2012-06-04",638.634920634921,1200,"품목코드","상추"
"1844",214,"2012-06-05",638.634920634921,1200,"품목코드","상추"
"1845",214,"2012-06-07",632.322580645161,1200,"품목코드","상추"
"1846",214,"2012-06-08",636.888888888889,1200,"품목코드","상추"
"1847",214,"2012-06-11",633.52380952381,1200,"품목코드","상추"
"1848",214,"2012-06-12",626.9375,1200,"품목코드","상추"
"1849",214,"2012-06-13",636.032258064516,1200,"품목코드","상추"
"1850",214,"2012-06-14",629.245901639344,1200,"품목코드","상추"
"1851",214,"2012-06-15",624.3,1200,"품목코드","상추"
"1852",214,"2012-06-18",627.8,1200,"품목코드","상추"
"1853",214,"2012-06-19",629.966666666667,1200,"품목코드","상추"
"1854",214,"2012-06-20",631.3,1200,"품목코드","상추"
"1855",214,"2012-06-21",637.133333333333,1200,"품목코드","상추"
"1856",214,"2012-06-22",637.133333333333,1200,"품목코드","상추"
"1857",214,"2012-06-25",650.426229508197,1200,"품목코드","상추"
"1858",214,"2012-06-26",655.508196721311,1200,"품목코드","상추"
"1859",214,"2012-06-27",661.704918032787,1200,"품목코드","상추"
"1860",214,"2012-06-28",677.733333333333,1200,"품목코드","상추"
"1861",214,"2012-06-29",678.4,1200,"품목코드","상추"
"1862",214,"2012-07-02",688.881355932203,1200,"품목코드","상추"
"1863",214,"2012-07-03",690.915254237288,1200,"품목코드","상추"
"1864",214,"2012-07-04",690.067796610169,1200,"품목코드","상추"
"1865",214,"2012-07-05",712.983606557377,1200,"품목코드","상추"
"1866",214,"2012-07-06",723.295081967213,1200,"품목코드","상추"
"1867",214,"2012-07-09",725.754098360656,1200,"품목코드","상추"
"1868",214,"2012-07-10",740.508196721311,1200,"품목코드","상추"
"1869",214,"2012-07-11",767.72131147541,1200,"품목코드","상추"
"1870",214,"2012-07-12",873.377049180328,1200,"품목코드","상추"
"1871",214,"2012-07-13",902.393442622951,1200,"품목코드","상추"
"1872",214,"2012-07-16",848.590163934426,1200,"품목코드","상추"
"1873",214,"2012-07-17",853.186440677966,1200,"품목코드","상추"
"1874",214,"2012-07-18",844.372881355932,1200,"품목코드","상추"
"1875",214,"2012-07-19",880.3,1200,"품목코드","상추"
"1876",214,"2012-07-20",863.466666666667,1200,"품목코드","상추"
"1877",214,"2012-07-23",967.606557377049,1200,"품목코드","상추"
"1878",214,"2012-07-24",971.868852459016,1200,"품목코드","상추"
"1879",214,"2012-07-25",993.016393442623,1200,"품목코드","상추"
"1880",214,"2012-07-26",997.704918032787,1200,"품목코드","상추"
"1881",214,"2012-07-27",1010.49180327869,1200,"품목코드","상추"
"1882",214,"2012-07-30",1024.59016393443,1200,"품목코드","상추"
"1883",214,"2012-07-31",1037.83333333333,1200,"품목코드","상추"
"1884",214,"2012-08-01",1018.66666666667,1200,"품목코드","상추"
"1885",214,"2012-08-02",1030.51666666667,1200,"품목코드","상추"
"1886",214,"2012-08-03",1034.85,1200,"품목코드","상추"
"1887",214,"2012-08-06",1042.23333333333,1200,"품목코드","상추"
"1888",214,"2012-08-07",1025.8,1200,"품목코드","상추"
"1889",214,"2012-08-08",1018.63333333333,1200,"품목코드","상추"
"1890",214,"2012-08-09",989.466666666667,1200,"품목코드","상추"
"1891",214,"2012-08-10",971.466666666667,1200,"품목코드","상추"
"1892",214,"2012-08-13",961.393442622951,1200,"품목코드","상추"
"1893",214,"2012-08-14",952.213114754098,1200,"품목코드","상추"
"1894",214,"2012-08-16",892.416666666667,1200,"품목코드","상추"
"1895",214,"2012-08-17",890.25,1200,"품목코드","상추"
"1896",214,"2012-08-20",915.916666666667,1200,"품목코드","상추"
"1897",214,"2012-08-21",938.583333333333,1200,"품목코드","상추"
"1898",214,"2012-08-22",974.25,1200,"품목코드","상추"
"1899",214,"2012-08-23",1049.26229508197,1200,"품목코드","상추"
"1900",214,"2012-08-24",1077.7868852459,1200,"품목코드","상추"
"1901",214,"2012-08-27",1185.65573770492,1200,"품목코드","상추"
"1902",214,"2012-08-28",1305.98360655738,1200,"품목코드","상추"
"1903",214,"2012-08-29",1525.08474576271,1200,"품목코드","상추"
"1904",214,"2012-08-30",2048.06779661017,1200,"품목코드","상추"
"1905",214,"2012-08-31",2054.16949152542,1200,"품목코드","상추"
"1906",214,"2012-09-03",2089.26666666667,1200,"품목코드","상추"
"1907",214,"2012-09-04",2212.48333333333,1200,"품목코드","상추"
"1908",214,"2012-09-05",2235.15,1200,"품목코드","상추"
"1909",214,"2012-09-06",2207.75,1200,"품목코드","상추"
"1910",214,"2012-09-07",2204.32203389831,1200,"품목코드","상추"
"1911",214,"2012-09-10",2220.08474576271,1200,"품목코드","상추"
"1912",214,"2012-09-11",2203.81355932203,1200,"품목코드","상추"
"1913",214,"2012-09-12",2184.66101694915,1200,"품목코드","상추"
"1914",214,"2012-09-13",2056.31147540984,1200,"품목코드","상추"
"1915",214,"2012-09-14",1977.45901639344,1200,"품목코드","상추"
"1916",214,"2012-09-17",1928.24590163934,1200,"품목코드","상추"
"1917",214,"2012-09-18",1903.05,1200,"품목코드","상추"
"1918",214,"2012-09-19",1898.71666666667,1200,"품목코드","상추"
"1919",214,"2012-09-20",1924.18032786885,1200,"품목코드","상추"
"1920",214,"2012-09-21",1904.34426229508,1200,"품목코드","상추"
"1921",214,"2012-09-24",1842.80327868852,1200,"품목코드","상추"
"1922",214,"2012-09-25",1909.52459016393,1200,"품목코드","상추"
"1923",214,"2012-09-26",1899.01666666667,1200,"품목코드","상추"
"1924",214,"2012-09-27",1996.3,1200,"품목코드","상추"
"1925",214,"2012-09-28",2019.8,1200,"품목코드","상추"
"1926",214,"2012-10-02",1985.3,1200,"품목코드","상추"
"1927",214,"2012-10-04",1734.2,1200,"품목코드","상추"
"1928",214,"2012-10-05",1457.86666666667,1200,"품목코드","상추"
"1929",214,"2012-10-08",1378.39344262295,1200,"품목코드","상추"
"1930",214,"2012-10-09",1326.91803278689,1200,"품목코드","상추"
"1931",214,"2012-10-10",1272.16393442623,1200,"품목코드","상추"
"1932",214,"2012-10-11",1163.47540983607,1200,"품목코드","상추"
"1933",214,"2012-10-12",1005.04918032787,1200,"품목코드","상추"
"1934",214,"2012-10-15",958.819672131148,1200,"품목코드","상추"
"1935",214,"2012-10-16",960.622950819672,1200,"품목코드","상추"
"1936",214,"2012-10-17",931.27868852459,1200,"품목코드","상추"
"1937",214,"2012-10-18",853.666666666667,1200,"품목코드","상추"
"1938",214,"2012-10-19",829.5,1200,"품목코드","상추"
"1939",214,"2012-10-22",843.4,1200,"품목코드","상추"
"1940",214,"2012-10-23",826.9,1200,"품목코드","상추"
"1941",214,"2012-10-24",828.033898305085,1200,"품목코드","상추"
"1942",214,"2012-10-25",738.283333333333,1200,"품목코드","상추"
"1943",214,"2012-10-26",736.283333333333,1200,"품목코드","상추"
"1944",214,"2012-10-29",731.45,1200,"품목코드","상추"
"1945",214,"2012-10-30",730.627118644068,1200,"품목코드","상추"
"1946",214,"2012-10-31",727.01724137931,1200,"품목코드","상추"
"1947",214,"2012-11-01",723.298245614035,1200,"품목코드","상추"
"1948",214,"2012-11-02",743.931034482759,1200,"품목코드","상추"
"1949",214,"2012-11-05",762.070175438596,1200,"품목코드","상추"
"1950",214,"2012-11-06",765.228070175439,1200,"품목코드","상추"
"1951",214,"2012-11-07",760.140350877193,1200,"품목코드","상추"
"1952",214,"2012-11-08",783.824561403509,1200,"품목코드","상추"
"1953",214,"2012-11-09",788.035087719298,1200,"품목코드","상추"
"1954",214,"2012-11-12",790.315789473684,1200,"품목코드","상추"
"1955",214,"2012-11-13",781.719298245614,1200,"품목코드","상추"
"1956",214,"2012-11-14",786,1200,"품목코드","상추"
"1957",214,"2012-11-15",822.275862068965,1200,"품목코드","상추"
"1958",214,"2012-11-16",815.724137931035,1200,"품목코드","상추"
"1959",214,"2012-11-19",820.033898305085,1200,"품목코드","상추"
"1960",214,"2012-11-20",830.033898305085,1200,"품목코드","상추"
"1961",214,"2012-11-21",830.71186440678,1200,"품목코드","상추"
"1962",214,"2012-11-22",827.661016949153,1200,"품목코드","상추"
"1963",214,"2012-11-23",828.677966101695,1200,"품목코드","상추"
"1964",214,"2012-11-26",792.542372881356,1200,"품목코드","상추"
"1965",214,"2012-11-27",782.542372881356,1200,"품목코드","상추"
"1966",214,"2012-11-28",775.254237288136,1200,"품목코드","상추"
"1967",214,"2012-11-29",847,1200,"품목코드","상추"
"1968",214,"2012-11-30",847.847457627119,1200,"품목코드","상추"
"1969",214,"2012-12-03",844.01724137931,1200,"품목코드","상추"
"1970",214,"2012-12-04",844.01724137931,1200,"품목코드","상추"
"1971",214,"2012-12-05",844.01724137931,1200,"품목코드","상추"
"1972",214,"2012-12-06",818.824561403509,1200,"품목코드","상추"
"1973",214,"2012-12-07",810.40350877193,1200,"품목코드","상추"
"1974",214,"2012-12-10",752.298245614035,1200,"품목코드","상추"
"1975",214,"2012-12-11",749.155172413793,1200,"품목코드","상추"
"1976",214,"2012-12-12",752.603448275862,1200,"품목코드","상추"
"1977",214,"2012-12-13",749.338983050847,1200,"품목코드","상추"
"1978",214,"2012-12-14",801.576271186441,1200,"품목코드","상추"
"1979",214,"2012-12-17",815.64406779661,1200,"품목코드","상추"
"1980",214,"2012-12-18",815.305084745763,1200,"품목코드","상추"
"1981",214,"2012-12-20",859.534482758621,1200,"품목코드","상추"
"1982",214,"2012-12-21",865.224137931035,1200,"품목코드","상추"
"1983",214,"2012-12-24",883.610169491525,1200,"품목코드","상추"
"1984",214,"2012-12-26",897.169491525424,1200,"품목코드","상추"
"1985",214,"2012-12-27",938,1200,"품목코드","상추"
"1986",214,"2012-12-28",943.689655172414,1200,"품목코드","상추"
"1987",214,"2012-12-31",962.137931034483,1200,"품목코드","상추"
"1988",214,"2013-01-02",1023.01724137931,1200,"품목코드","상추"
"1989",214,"2013-01-03",1137.81034482759,1200,"품목코드","상추"
"1990",214,"2013-01-04",1195.39655172414,1200,"품목코드","상추"
"1991",214,"2013-01-07",1198.29824561404,1200,"품목코드","상추"
"1992",214,"2013-01-08",1197.42105263158,1200,"품목코드","상추"
"1993",214,"2013-01-09",1185.84210526316,1200,"품목코드","상추"
"1994",214,"2013-01-10",1093.10344827586,1200,"품목코드","상추"
"1995",214,"2013-01-11",1046.94827586207,1200,"품목코드","상추"
"1996",214,"2013-01-14",1036.13793103448,1200,"품목코드","상추"
"1997",214,"2013-01-15",1035.06779661017,1200,"품목코드","상추"
"1998",214,"2013-01-16",1032.35593220339,1200,"품목코드","상추"
"1999",214,"2013-01-17",1007.08620689655,1200,"품목코드","상추"
"2000",214,"2013-01-18",1000.18965517241,1200,"품목코드","상추"
"2001",214,"2013-01-21",995.534482758621,1200,"품목코드","상추"
"2002",214,"2013-01-22",993.810344827586,1200,"품목코드","상추"
"2003",214,"2013-01-23",992.775862068965,1200,"품목코드","상추"
"2004",214,"2013-01-24",976.172413793103,1200,"품목코드","상추"
"2005",214,"2013-01-25",990.310344827586,1200,"품목코드","상추"
"2006",214,"2013-01-28",987.034482758621,1200,"품목코드","상추"
"2007",214,"2013-01-29",992.771929824561,1200,"품목코드","상추"
"2008",214,"2013-01-30",995.052631578947,1200,"품목코드","상추"
"2009",214,"2013-01-31",978.035087719298,1200,"품목코드","상추"
"2010",214,"2013-02-01",975.40350877193,1200,"품목코드","상추"
"2011",214,"2013-02-04",960.964912280702,1200,"품목코드","상추"
"2012",214,"2013-02-05",956.40350877193,1200,"품목코드","상추"
"2013",214,"2013-02-06",949.385964912281,1200,"품목코드","상추"
"2014",214,"2013-02-07",973.035714285714,1200,"품목코드","상추"
"2015",214,"2013-02-08",974.035087719298,1200,"품목코드","상추"
"2016",214,"2013-02-12",969.649122807018,1200,"품목코드","상추"
"2017",214,"2013-02-13",959.122807017544,1200,"품목코드","상추"
"2018",214,"2013-02-14",958.947368421053,1200,"품목코드","상추"
"2019",214,"2013-02-15",939.824561403509,1200,"품목코드","상추"
"2020",214,"2013-02-18",923.859649122807,1200,"품목코드","상추"
"2021",214,"2013-02-19",900.701754385965,1200,"품목코드","상추"
"2022",214,"2013-02-20",895.438596491228,1200,"품목코드","상추"
"2023",214,"2013-02-21",825.701754385965,1200,"품목코드","상추"
"2024",214,"2013-02-22",808.684210526316,1200,"품목코드","상추"
"2025",214,"2013-02-25",760.368421052632,1200,"품목코드","상추"
"2026",214,"2013-02-26",741.421052631579,1200,"품목코드","상추"
"2027",214,"2013-02-27",740.719298245614,1200,"품목코드","상추"
"2028",214,"2013-02-28",691.245614035088,1200,"품목코드","상추"
"2029",214,"2013-03-04",665.672413793103,1200,"품목코드","상추"
"2030",214,"2013-03-05",643.431034482759,1200,"품목코드","상추"
"2031",214,"2013-03-06",639.98275862069,1200,"품목코드","상추"
"2032",214,"2013-03-07",659.465517241379,1200,"품목코드","상추"
"2033",214,"2013-03-08",648.258620689655,1200,"품목코드","상추"
"2034",214,"2013-03-11",627,1200,"품목코드","상추"
"2035",214,"2013-03-12",616.824561403509,1200,"품목코드","상추"
"2036",214,"2013-03-13",612.087719298246,1200,"품목코드","상추"
"2037",214,"2013-03-14",597.224137931035,1200,"품목코드","상추"
"2038",214,"2013-03-15",594.637931034483,1200,"품목코드","상추"
"2039",214,"2013-03-18",606.254237288136,1200,"품목코드","상추"
"2040",214,"2013-03-19",598.457627118644,1200,"품목코드","상추"
"2041",214,"2013-03-20",588.28813559322,1200,"품목코드","상추"
"2042",214,"2013-03-21",579.983050847458,1200,"품목코드","상추"
"2043",214,"2013-03-22",577.263157894737,1200,"품목코드","상추"
"2044",214,"2013-03-25",580.508771929825,1200,"품목코드","상추"
"2045",214,"2013-03-26",580.508771929825,1200,"품목코드","상추"
"2046",214,"2013-03-27",577,1200,"품목코드","상추"
"2047",214,"2013-03-28",584.637931034483,1200,"품목코드","상추"
"2048",214,"2013-03-29",580.672413793103,1200,"품목코드","상추"
"2049",214,"2013-04-01",584.338709677419,1200,"품목코드","상추"
"2050",214,"2013-04-02",592.08064516129,1200,"품목코드","상추"
"2051",214,"2013-04-03",602.114754098361,1200,"품목코드","상추"
"2052",214,"2013-04-04",628.672131147541,1200,"품목코드","상추"
"2053",214,"2013-04-05",629.491803278689,1200,"품목코드","상추"
"2054",214,"2013-04-08",637.360655737705,1200,"품목코드","상추"
"2055",214,"2013-04-09",639.983606557377,1200,"품목코드","상추"
"2056",214,"2013-04-10",636.704918032787,1200,"품목코드","상추"
"2057",214,"2013-04-11",636.918032786885,1200,"품목코드","상추"
"2058",214,"2013-04-12",636.7,1200,"품목코드","상추"
"2059",214,"2013-04-15",652.7,1200,"품목코드","상추"
"2060",214,"2013-04-16",643.366666666667,1200,"품목코드","상추"
"2061",214,"2013-04-17",650.866666666667,1200,"품목코드","상추"
"2062",214,"2013-04-18",645.366666666667,1200,"품목코드","상추"
"2063",214,"2013-04-19",642.2,1200,"품목코드","상추"
"2064",214,"2013-04-22",642.866666666667,1200,"품목코드","상추"
"2065",214,"2013-04-23",637.7,1200,"품목코드","상추"
"2066",214,"2013-04-24",637.7,1200,"품목코드","상추"
"2067",214,"2013-04-25",641.866666666667,1200,"품목코드","상추"
"2068",214,"2013-04-26",641.533333333333,1200,"품목코드","상추"
"2069",214,"2013-04-29",632.866666666667,1200,"품목코드","상추"
"2070",214,"2013-04-30",637.866666666667,1200,"품목코드","상추"
"2071",214,"2013-05-02",626.366666666667,1200,"품목코드","상추"
"2072",214,"2013-05-03",628.533333333333,1200,"품목코드","상추"
"2073",214,"2013-05-06",630.033333333333,1200,"품목코드","상추"
"2074",214,"2013-05-07",634.366666666667,1200,"품목코드","상추"
"2075",214,"2013-05-08",636.7,1200,"품목코드","상추"
"2076",214,"2013-05-09",622.533333333333,1200,"품목코드","상추"
"2077",214,"2013-05-10",620.866666666667,1200,"품목코드","상추"
"2078",214,"2013-05-13",624.366666666667,1200,"품목코드","상추"
"2079",214,"2013-05-14",622.033333333333,1200,"품목코드","상추"
"2080",214,"2013-05-15",620.7,1200,"품목코드","상추"
"2081",214,"2013-05-16",615.606557377049,1200,"품목코드","상추"
"2082",214,"2013-05-20",609.83606557377,1200,"품목코드","상추"
"2083",214,"2013-05-21",610.322580645161,1200,"품목코드","상추"
"2084",214,"2013-05-22",610.322580645161,1200,"품목코드","상추"
"2085",214,"2013-05-23",605.967741935484,1200,"품목코드","상추"
"2086",214,"2013-05-24",602.096774193548,1200,"품목코드","상추"
"2087",214,"2013-05-27",605.967741935484,1200,"품목코드","상추"
"2088",214,"2013-05-28",600.333333333333,1200,"품목코드","상추"
"2089",214,"2013-05-29",599,1200,"품목코드","상추"
"2090",214,"2013-05-30",617.833333333333,1200,"품목코드","상추"
"2091",214,"2013-05-31",613.5,1200,"품목코드","상추"
"2092",214,"2013-06-03",618.666666666667,1200,"품목코드","상추"
"2093",214,"2013-06-04",624,1200,"품목코드","상추"
"2094",214,"2013-06-05",628.666666666667,1200,"품목코드","상추"
"2095",214,"2013-06-07",632.950819672131,1200,"품목코드","상추"
"2096",214,"2013-06-10",643.770491803279,1200,"품목코드","상추"
"2097",214,"2013-06-11",647.096774193548,1200,"품목코드","상추"
"2098",214,"2013-06-12",644.032258064516,1200,"품목코드","상추"
"2099",214,"2013-06-13",645.322580645161,1200,"품목코드","상추"
"2100",214,"2013-06-14",640.161290322581,1200,"품목코드","상추"
"2101",214,"2013-06-17",640.161290322581,1200,"품목코드","상추"
"2102",214,"2013-06-18",644.516129032258,1200,"품목코드","상추"
"2103",214,"2013-06-19",646.129032258065,1200,"품목코드","상추"
"2104",214,"2013-06-20",640,1200,"품목코드","상추"
"2105",214,"2013-06-21",639.516129032258,1200,"품목코드","상추"
"2106",214,"2013-06-24",640.483870967742,1200,"품목코드","상추"
"2107",214,"2013-06-25",639.516129032258,1200,"품목코드","상추"
"2108",214,"2013-06-26",660.161290322581,1200,"품목코드","상추"
"2109",214,"2013-06-27",660.161290322581,1200,"품목코드","상추"
"2110",214,"2013-06-28",660.161290322581,1200,"품목코드","상추"
"2111",214,"2013-07-01",669.193548387097,1200,"품목코드","상추"
"2112",214,"2013-07-02",690.327868852459,1200,"품목코드","상추"
"2113",214,"2013-07-03",699.344262295082,1200,"품목코드","상추"
"2114",214,"2013-07-04",703.934426229508,1200,"품목코드","상추"
"2115",214,"2013-07-05",700.16393442623,1200,"품목코드","상추"
"2116",214,"2013-07-08",696.229508196721,1200,"품목코드","상추"
"2117",214,"2013-07-09",694.262295081967,1200,"품목코드","상추"
"2118",214,"2013-07-10",693.606557377049,1200,"품목코드","상추"
"2119",214,"2013-07-11",708.833333333333,1200,"품목코드","상추"
"2120",214,"2013-07-12",725,1200,"품목코드","상추"
"2121",214,"2013-07-15",890.833333333333,1200,"품목코드","상추"
"2122",214,"2013-07-16",1003,1200,"품목코드","상추"
"2123",214,"2013-07-17",1046.55737704918,1200,"품목코드","상추"
"2124",214,"2013-07-18",1311.31147540984,1200,"품목코드","상추"
"2125",214,"2013-07-19",1345.40983606557,1200,"품목코드","상추"
"2126",214,"2013-07-22",1395.40983606557,1200,"품목코드","상추"
"2127",214,"2013-07-23",1393.77049180328,1200,"품목코드","상추"
"2128",214,"2013-07-24",1382.95081967213,1200,"품목코드","상추"
"2129",214,"2013-07-25",1590.98360655738,1200,"품목코드","상추"
"2130",214,"2013-07-26",1580.65573770492,1200,"품목코드","상추"
"2131",214,"2013-07-29",1523.11475409836,1200,"품목코드","상추"
"2132",214,"2013-07-30",1511.6393442623,1200,"품목코드","상추"
"2133",214,"2013-07-31",1500.65573770492,1200,"품목코드","상추"
"2134",214,"2013-08-01",1344.91803278689,1200,"품목코드","상추"
"2135",214,"2013-08-02",1298.52459016393,1200,"품목코드","상추"
"2136",214,"2013-08-05",1322.29508196721,1200,"품목코드","상추"
"2137",214,"2013-08-06",1308.03278688525,1200,"품목코드","상추"
"2138",214,"2013-08-07",1301.42857142857,1200,"품목코드","상추"
"2139",214,"2013-08-08",1271.90476190476,1200,"품목코드","상추"
"2140",214,"2013-08-09",1229.52380952381,1200,"품목코드","상추"
